Référence,Nom,Description Technique,Système D'exploitation,Caméra,Caractéristique Caméra,Autonomie Batterie,Catégorie,Sous catégorie,Marque,Modèle,Description Marketing,RAM,Stockage,Type De Stockage,Processeur,Type D'écran,Résolution écran,Temps de réponse écran,Fréquence écran,Luminosité écran,Taille Écran,Carte Graphique,Connectivité,Connectique,Alimentation,Audio,Dimensions,Poids,Norme Environnementale,Empreinte Carbonne,Clavier,Garantie fabricant,Top Produit,Délais de livraison,Etat,Couleur,Images,Fournisseur,Reference ID,SKU ID,Plan ID,GUID,Type Licence,Apps incluses,Apps type,Prix achat,Prix location,Deleted
B23D9EA#ABF,"HP Laptop 17 - 17.3""","16 Go RAM, SSD 512 Go , AMD Ryzen 5, IPS, 17.3pouces",Win 11 Home - Anglais/Français,Oui,"HP TrueVision, Temporal Noise Reduction","Lecture vidéo: jusqu'à 11.5 heures
Utilisation classique: jusqu'à 7.25 heures",ordinateurs,ordinateurs,HP,Laptop,"L'ordinateur portable HP 17-cp2043nf est doté d'un écran Full HD de 17,3 pouces, offrant une expérience visuelle attrayante avec une résolution de 1920 x 1080. La technologie IPS garantit des angles de vision larges et des couleurs éclatantes, tandis que la fonction antireflet permet une utilisation confortable même dans des environnements lumineux. Avec un poids de 2,07 kg, cet ordinateur portable est portable mais robuste, ce qui le rend idéal pour une utilisation à la maison ou en déplacement. Dotée de la technologie HP TrueVision, la webcam intégrée prend en charge la résolution vidéo 720p et inclut la réduction du bruit temporel pour des images plus claires lors des appels vidéo. Le microphone à double réseau capture efficacement l'audio, garantissant que les utilisateurs sont entendus haut et fort pendant les réunions en ligne ou les discussions décontractées. Doté d'un processeur AMD Ryzen 5 cadencé à 4,3 GHz, complété par 16 Go de RAM LPDDR5, l'ordinateur portable gère le multitâche avec facilité. Le stockage SSD de 512 Go, utilisant l'interface PCIe NVMe, assure un accès rapide aux fichiers et aux applications tout en gardant le système réactif. La fonction HP Fast Charge permet une recharge rapide, améliorant ainsi la productivité. Cet appareil comprend également une variété d'options de connectivité avec deux ports USB 3.2 Gen 1, un port USB-C 3.2 Gen 1, un port HDMI et une prise combinée casque/microphone, assurant la polyvalence pour les besoins périphériques.",16 Go,512 Go,SSD,AMD Ryzen 5,IPS,1920 x 1280pixels,,,300 cd/m²,17.3pouces,AMD Radeon 610M,"802.11a/b/g/n/ac, Bluetooth 4.2","USB-C 3.2 Gen 1
2 x USB 3.2 Gen 1
HDMI
Prise combo casque/microphone",,"Deux haut-parleurs stéréo, double tableau de microphone",40.07 cm x 25.78 cm x 2.06 cm,2.07 kg,ENERGY STAR,,Français (AZERTY),Garantie limitée - 1 an,Oui,,Neuf,Argent naturel,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/B23D9EA%23ABF.jpg,,,,,,,,, 571.00,19.00,0
9Y108EA#ABF,"HP Laptop 15 - 15.6""","16 Go RAM, SSD 1 To, AMD Ryzen 5,15.6pouces",Win 11 Home - Anglais/Français,Oui,"HP TrueVision, Temporal Noise Reduction","Lecture vidéo: jusqu'à 9 heures
Longue autonomie: jusqu'à 9.5 heures",ordinateurs,ordinateurs,HP,Laptop,"Découvrez le HP Laptop 15s-eq2008nf, un ordinateur portable conçu pour répondre à vos exigences quotidiennes. Doté d'un processeur AMD Ryzen 5 5500U et équipé de 16 Go de RAM, il offre les performances dont vous avez besoin pour travailler et vous divertir. L'écran Full HD de 15,6 pouces garantit des visuels clairs et nets, tandis que le SSD NVMe de 1 To offre un vaste espace de stockage pour vos fichiers et un accès rapide aux données. Avec des fonctionnalités telles que HP Fast Charge et Modern Standby, vous bénéficiez de la commodité et de l'efficacité dans un seul package. Que vous travailliez à domicile, que vous étudiez ou que vous profitiez de votre multimédia préféré, cet ordinateur portable HP est conçu pour améliorer votre productivité et votre expérience de divertissement.",16 Go,1 To,SSD,AMD Ryzen 5,,1920 x 1080pixels,,,250 cd/m2,15.6pouces,AMD Radeon Graphics,"802.11a/b/g/n/ac, Bluetooth 5.0","USB-C 3.2 Gen 1 (données seulement)
2 x USB 3.2 Gen 1
HDMI
Prise combo casque/microphone",,"Deux haut-parleurs stéréo, double tableau de microphone",35.85 cm x 24.2 cm x 1.79 cm,210 g,ENERGY STAR,,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Argent naturel,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/9Y108EA%23ABF.jpg,,,,,,,,, 466.00,15.00,0
970S7ET#ABF,"HP EliteBook 860 G11 - 16""","16 Go RAM, SSD 512 Go,Intel Core Ultra 5 ,IPS , 16pouces",Win 11 Pro - Anglais/Français,Oui,"Volet de discretion, caméra IR",,ordinateurs,ordinateurs,HP,EliteBook,"L'ordinateur portable HP EliteBook 860 G11 est conçu pour les professionnels qui exigent sécurité, performance et connectivité. Doté d'un écran WUXGA IPS LED de 16 pouces, cet ordinateur portable offre des visuels époustouflants avec des angles de vision larges et une technologie antireflet, ce qui le rend parfait pour le travail et le divertissement. Le processeur Intel Core Ultra 5 avec technologie Turbo Boost garantit des performances élevées pour toutes les applications, avec l'appui de la mémoire SDRAM DDR5 pour un fonctionnement multitâche efficace. La sécurité est primordiale, avec des fonctions telles que HP Tamper Lock, un capteur de hall, un capteur thermique et la puce de sécurité Trusted Platform Module (TPM 2.0), offrant une protection solide contre les accès non autorisés. La connectivité est transparente, grâce à Intel Wi-Fi 6E AX 211, Bluetooth 5.3 et plusieurs interfaces USB4/Thunderbolt 4/DisplayPort 1.4, facilitant les connexions et les transferts de données à grande vitesse. En outre, la durabilité de l'ordinateur portable est assurée par un clavier résistant aux éclaboussures et la conformité à des normes environnementales strictes, y compris ENERGY STAR, ce qui en fait un choix fiable pour les professionnels exigeants.",16 Go,512 Go,SSD,Intel Core Ultra 5,IPS,1920 x 1200pixels,,60 Hz,1000 cd/m²,16 pouces,Intel Graphics,"Wi-Fi 6E, Bluetooth 5.3","2 x USB4 (supports Thunderbolt 4, DisplayPort 1.4 Alt Mode) (Power Delivery)
USB 3.2 Gen 1
HDMI
USB 3.2 Gen 1 (charge)
Prise combo casque/microphone","Tension de 100 à 240 V CA, Fréquence de 50 à 60 HZ","Deux haut-parleurs stéréo, double tableau de microphone",35.88 cm x 25.13 cm x 1.63 cm,1.72 kg,ENERGY STAR,,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Gris,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/970S7ET%23ABF.jpg,,,,,,,,, 1330.00,45.00,0
970S9ET#ABF,"HP EliteBook 860 G11 - 16""","16 Go RAM, SSD 512 Go , IPS , Intel Core Ultra 7, 16pouces",Win 11 Pro - Anglais/Français,Oui,"Volet de discretion, caméra IR",,ordinateurs,ordinateurs,HP,EliteBook,"L'ordinateur portable HP EliteBook 860 G11 combine des fonctions de sécurité avancées, une connectivité supérieure et des performances puissantes pour répondre aux besoins des professionnels. Avec son écran WUXGA de 16 pouces et son rétroéclairage WLED, les utilisateurs bénéficient d'une expérience visuelle immersive qui est encore améliorée par un son de haute qualité provenant de ses deux haut-parleurs stéréo et de ses amplificateurs discrets. La sécurité est une priorité absolue, avec HP Tamper Lock, BIOS Absolute Persistence, et une puce de sécurité Trusted Platform Module (TPM 2.0) garantissant la sécurité de vos données. Les options de connectivité sont nombreuses, y compris les interfaces USB4/Thunderbolt 4/DisplayPort 1.4 et Intel Wi-Fi 6E AX 211 pour un accès rapide et fiable à Internet. La conception durable de l'ordinateur portable, conforme à de nombreuses normes environnementales et de sécurité, en fait un choix fiable pour une utilisation quotidienne. Que ce soit pour le travail ou les loisirs, l'ordinateur portable HP EliteBook 860 G11 est conçu pour améliorer la productivité et fournir une expérience informatique de premier ordre.",16 Go,512 Go,SSD,Intel Core Ultra 7,IPS,1920 x 1200 pixels,,60 Hz,300 cd/m²,16 pouces,Intel Graphics,"Wi-Fi 6E, Bluetooth 5.3","2 x USB4 (supports Thunderbolt 4, DisplayPort 1.4 Alt Mode) (Power Delivery)
USB 3.2 Gen 1
HDMI
USB 3.2 Gen 1 (charge)
Prise combo casque/microphone","Tension de 100 à 240 V CA, Fréquence de 50 à 60 HZ","Deux haut-parleurs stéréo, double tableau de microphone",35.88 cm x 25.13 cm x 1.63 cm,1.72 kg,ENERGY STAR,180 kg carbon emissions,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Gris,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/970S9ET%23ABF.jpg,,,,,,,,, 1270.00,43.00,0
A27W4E8Q#ABF,"HP EliteBook 840 G5 - 14""","16 Go RAM, SSD 256 Go, Intel UHD Graphics 620, Intel Core i5-8250U, 14 pouces, Full HD",Win 10 Pro - Anglais/Français,,,,ordinateurs,ordinateurs,HP,EliteBook,"Incroyablement mince et léger, le HP EliteBook 840 permet aux utilisateurs de créer, de se connecter et de collaborer à l'aide de technologies performantes et d'améliorer leur productivité, aussi bien au bureau qu'en déplacement.
Idéal pour les professionnels mobiles qui ont besoin d'ordinateurs portables robustes haut de gamme avec des performances système et graphiques améliorées au sein d'un environnement informatique géré.",16 Go,256 Go,SSD,Intel Core i5,IPS,1920 x 1080 pixels,,60 Hz,,14 pouces,Intel UHD Graphics 620,"Wi-Fi 6E, Bluetooth 5.3",,,"Haut-parleurs stéréo, 3 micros multicouches",32.6 cm x 23.4 cm x 1.79 cm,1.48 kg,,180 kg carbon emissions,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Gris,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/A27W4E8Q%23ABF.jpg,,,,,,,,, 395.00,13.00,0
9R5A0E8Q#ABF,"HP EliteBook 840 G5+ - 14""","16 Go RAM, SSD 256 Go,HP EliteBook 840 G5 Notebook , Intel Core i5, IPS ,14 pouces",Win 10 Pro - Anglais/Français,,,,ordinateurs,ordinateurs,HP,EliteBook,"Incroyablement mince et léger, le HP EliteBook 840 permet aux utilisateurs de créer, de se connecter et de collaborer à l'aide de technologies performantes et d'améliorer leur productivité, aussi bien au bureau qu'en déplacement.
Idéal pour les professionnels mobiles qui ont besoin d'ordinateurs portables robustes haut de gamme avec des performances système et graphiques améliorées au sein d'un environnement informatique géré.",16 Go,256 Go,SSD,Intel Core i5,IPS,1920 x 1080 pixels,,120 Hz,700 cd/m²,14 pouces,Intel UHD Graphics 620,"Wi-Fi CERTIFIÉ, Bluetooth 4.2","USB 3.1 Gen 1
USB 3.1 Gen 1 (charge)
USB-C (supports Thunderbolt)
HDMI
LAN
Socle
Prise combo casque/microphone",,"Haut-parleurs stéréo, 3 micros multicouches",32.6 cm x 23.4 cm x 1.79 cm,1.48 kg,,,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Gris,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/9R5A0E8Q%23ABF.jpg,,,,,,,,, 419.00,14.00,0
PK92J,"Dell Latitude 3550 - 15.6""","8 Go RAM, SSD 512 Go, Intel Core i5, IPS, 15.6 pouces",Win 11 Pro - néerlandais / anglais / français / allemand / italien,Oui,"HDR (High Dynamic Range), volet de discretion, caméra RGB, Temporal Noise Reduction, 86,6 degrés (caméra IR), Express Sign-In, 80,2 degrés",,ordinateurs,ordinateurs,Dell,Latitude 3550,"Le Dell Latitude 3550 est doté d'un élégant écran LED antireflet de 15,6 pouces, offrant une expérience visuelle confortable tout en minimisant les reflets. Équipé d'un puissant processeur Intel Core i5 10 cœurs de 13e génération et de 12 Mo de mémoire cache, cet ordinateur portable est conçu pour un fonctionnement multitâche efficace et des performances fluides. Les fonctions de sécurité, notamment la puce de sécurité Trusted Platform Module (TPM) et la détection d'intrusion dans le châssis, garantissent la protection des informations sensibles. Pour un son de haute qualité, l'appareil comprend des microphones à double réseau et des haut-parleurs stéréo, conformes aux normes audio haute définition et à Wave MAXXAudio Pro. Avec son design léger et sa construction durable, le Dell Latitude 3550 convient aux professionnels en déplacement et offre des performances fiables, que ce soit au bureau ou en déplacement. Profitez d'un traitement rapide avec la mémoire SDRAM DDR5 et d'une connectivité améliorée avec plusieurs ports USB et HDMI, associés à la commodité des capacités Bluetooth et Wi-Fi 6E.",64 Go,512 Go,SSD,Intel Core i5,IPS,1920 x 1080 pixels,,60 Hz,250 cd/m²,15.6 pouces,Carte graphique Intel Iris Xe,"Wi-Fi 6E, Bluetooth","HDMI
USB4/DisplayPort (Power Delivery)
USB 3.2 Gen 1 (PowerShare)
2 x USB 3.2 Gen 1
LAN
Prise combo casque/microphone","Tension de 100 à 240 V CA, Fréquence de 50 à 60 HZ","Haut-parleurs stéréo, 2 microphones en réseau",35.9 cm x 23.969 cm x 2.04 cm,1.81 kg,ENERGY STAR,120 kg carbon emissions,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Gris,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/PK92J.jpg,,,,,,,,, 758.00,26.00,0
MV0RH,"Dell Latitude 7450 - 14""","16 Go RAM, SSD 512 Go, Intel Core Ultra 7, IPS , 14pouces",Windows 11 Pro - néerlandais / anglais / français / allemand / italien,,"HDR (High Dynamic Range), volet de discretion, caméra IR/RGB, Temporal Noise Reduction, 80 degrés, 86,6 degrés (caméra IR), Express Sign-In, Intelligent Privacy",,ordinateurs,ordinateurs,Dell,Latitude 7450,"Découvrez le Dell Latitude 7450, un ordinateur portable conçu pour les professionnels qui exigent sécurité, performances et connectivité. Grâce à sa puce de sécurité discrète TPM 2.0 (Trusted Platform Module) et à sa conformité à des normes de sécurité strictes, vos données restent protégées contre les menaces. Le processeur Intel Core Ultra 7 de l'ordinateur portable assure un multitâche fluide et des performances à grande vitesse, tandis que son écran LED IPS de 14 pouces offre des visuels époustouflants et des angles de vision étendus. La connectivité n'est jamais un problème, grâce aux interfaces USB4/Thunderbolt 4/DisplayPort 2.1 et à la capacité Wi-Fi 6 à double flux (2x2), ce qui vous permet d'être toujours connecté aux vitesses les plus rapides disponibles. En outre, l'engagement de l'appareil en faveur du développement durable est évident grâce à sa certification ENERGY STAR et à sa conformité EPEAT Gold, ce qui en fait un choix respectueux de l'environnement. Avec ces caractéristiques et bien d'autres encore, le Dell Latitude 7450 s'impose comme l'ordinateur portable idéal pour les professionnels.",16 Go,512 Go,SSD,Intel Core Ultra 7,IPS,1920 x 1200pixels,,60 Hz,250 cd/m²,14 pouces,Intel Graphics,,"HDMI
2 x USB4 (supports Thunderbolt 4, DisplayPort 2.1 Alt Mode) (Power Delivery)
USB 3.2 Gen 1 (PowerShare)
USB 3.2 Gen 1
Prise combo casque/microphone","Tension de 100 à 240 V CA, Fréquence de 50 à 60 HZ","Quatre haut-parleurs, double tableau de microphone",31.3 cm x 22.275 cm x 1.821 cm,1.33 kg,ENERGY STAR,110 kg carbon emissions,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Gris,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/MV0RH.jpg,,,,,,,,, 1564.00,52.00,0
RK25V,"Dell Latitude 3450 - 14""","16 Go RAM, SSD 512 Go, Intel Core i5, IPS , 14pouces",Win 11 Pro - néerlandais / anglais / français / allemand / italien,Oui,"HDR (High Dynamic Range), volet de discretion, caméra IR/RGB, Temporal Noise Reduction, 86,6 degrés (caméra IR), Express Sign-In, 80,2 degrés",,ordinateurs,ordinateurs,Dell,Latitude 3450,"Le Dell Latitude 3450 offre une expérience informatique puissante grâce à son écran antireflet de 14 pouces et à son processeur Intel Core i5 doté de 10 cœurs et 12 threads. Cet ordinateur portable est conçu pour de hautes performances, équipé de DDR5 SDRAM et d'un SSD pour un accès rapide aux données. L'ordinateur portable comprend des capacités audio avancées avec des fonctions conformes à l'audio haute définition, des microphones à double réseau et des haut-parleurs stéréo. La confidentialité est un élément clé avec une webcam intégrée équipée d'un obturateur de confidentialité, garantissant que les utilisateurs se sentent en sécurité pendant les appels vidéo. Avec des options de connectivité améliorées, notamment USB4, HDMI et Wi-Fi 6E, les utilisateurs peuvent profiter de la vitesse et de la fiabilité pour tous leurs besoins en matière de réseau.",16 Go,512 Go,SSD,Intel Core i5,IPS,1920 x 1080pixels,,60 Hz,250 cd/m²,14 pouces,Carte graphique Intel Iris Xe,"Wi-Fi 6E, Bluetooth","HDMI
USB4/DisplayPort (Power Delivery)
USB 3.2 Gen 1 (PowerShare)
2 x USB 3.2 Gen 1
LAN
Prise combo casque/microphone","Tension de 100 à 240 V CA, Fréquence de 50 à 60 HZ","Haut-parleurs stéréo, 2 microphones en réseau",32.217 cm x 21.943 cm x 1.934 cm,220 g,ENERGY STAR,111 kg carbon emissions,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Gris,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/RK25V.jpg,,,,,,,,, 755.00,26.00,0
RP5RM,"Dell Latitude 7350 - 13.3""","16 Go RAM, SSD 512 Go, Intel Core Ultra 7, IPS , 13.3pouces",Win 11 Pro - néerlandais / anglais / français / allemand / italien,Oui,"HDR (High Dynamic Range), volet de discretion, caméra IR/RGB, Temporal Noise Reduction, 82 degrés, Express Sign-In, Intelligent Privacy",,ordinateurs,ordinateurs,Dell,Latitude 7350,"L'ordinateur portable Dell Latitude 7350 associe des performances puissantes à une sécurité de haut niveau et à une connectivité exceptionnelle, ce qui en fait le choix idéal pour les professionnels en déplacement. Son cœur est constitué d'un processeur Intel Core Ultra 7 à 12 cœurs et de 16 Go de SDRAM LPDDR5X, garantissant un fonctionnement fluide et efficace des applications exigeantes. La sécurité est primordiale, avec un Trusted Platform Module (TPM 2.0) discret et un lecteur d'empreintes digitales qui garantissent la tranquillité d'esprit pour les données sensibles.
La connectivité est un jeu d'enfant grâce à la technologie Wi-Fi 6E, aux deux ports Thunderbolt 4/DisplayPort 1.4 et à l'interface USB 3.2 Gen 1, qui permettent un accès Internet à haut débit et une connexion aisée aux périphériques. L'écran LED de 13,3 pouces, doté de la technologie Wide Viewing Angle, offre des images éclatantes sous tous les angles, parfaites pour les présentations et le multimédia. En outre, sa certification ENERGY STAR et sa conformité EPEAT Gold soulignent l'engagement de Dell en matière de développement durable, ce qui fait du Latitude 7350 non seulement un choix intelligent pour vos besoins informatiques, mais aussi un choix respectueux de l'environnement.",16 Go,512 Go,SSD,Intel Core Ultra 7,IPS,1920 x 1200 pixels,,60 Hz,250 cd/m²,13.3pouces,Intel Graphics,"Bluetooth, 802.11a/b/g/n/ac/ax/be","HDMI
2 x USB4 (supports Thunderbolt 4, DisplayPort 1.4 Alt Mode) (Power Delivery)
USB 3.2 Gen 1 (PowerShare)
Prise combo casque/microphone","Tension de 100 à 240 V CA, Fréquence de 50 à 60 HZ","Quatre haut-parleurs, double tableau de microphone",29.9 cm x 21.316 cm x 1.775 cm,1.15 kg,ENERGY STAR,103 kg carbon emissions,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Gris,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/RP5RM.jpg,,,,,,,,, 1660.00,55.00,0
4WRTF,"Dell Latitude 5455 - 14""","16 Go RAM, SSD 512 Go, Snapdragon X Plus, 14pouces",Win 11 Pro (sur ARM),Oui,"Caméra IR, caméra RGB, Temporal Noise Reduction, 86,6 degrés (caméra IR), Express Sign-In, Intelligent Privacy, 80,2 degrés, obturateur de caméra",,ordinateurs,ordinateurs,Dell,Latitude 5455,"Le modèle Dell Latitude 5455 est conçu pour améliorer la productivité grâce à des fonctionnalités robustes et des performances fiables. Équipé d'un écran Full HD Plus de 14 pouces, il offre des images nettes et des angles de vision larges, ce qui le rend adapté aux présentations ou au travail à distance. Le microphone à double réseau et les haut-parleurs stéréo garantissent un son clair pour les appels vidéo, tandis que les caméras IR et RVB avancées, associées à des fonctions de confidentialité intelligentes, protègent les données de l'utilisateur et facilitent l'accès grâce aux fonctions d'ouverture de session express.
Cet appareil est équipé d'un puissant processeur Snapdragon X Plus cadencé à 3,4 GHz et d'une mémoire SDRAM LPDDR5X de 16 Go, garantissant la fluidité du multitâche et la réactivité de l'appareil. Avec un disque dur SSD de 512 Go et une interface PCIe 4.0, l'accès aux fichiers et aux applications est rapide. En outre, les capacités Wi-Fi 6 et Bluetooth intégrées garantissent une connexion stable, faisant du Dell Latitude 5455 un choix pour les professionnels à la recherche d'efficacité et de performance dans leurs tâches quotidiennes.",16 Go,512 Go,SSD,Qualcomm Snapdragon X Plus,,1920 x 1200 pixels,,60 Hz,300 cd/m²,14 pouces,Qualcomm Adreno,"Wi-Fi 7, Bluetooth, 802.11a/b/g/n/ac/ax/be","2 x USB4/DisplayPort (Power Delivery)
USB 3.2 Gen 1
Prise combo casque/microphone","Tension de 100 à 240 V CA, Fréquence de 50 à 60 HZ","Haut-parleurs stéréo, double tableau de microphone",31.4 cm x 22.375 cm x 1.79 cm,1.53 kg,ENERGY STAR EPEAT Gold,95.2 kg carbon emissions,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Gris,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/4WRTF.jpg,,,,,,,,, 1004.00,35.00,0
3YN41,"Dell Inspiron - 15.6""","16 Go RAM, SSD 1 To, Intel Core i5, IPS, 15.6 pouces",Win 11 Pro - Anglais /Français/Espagnol/Portugais/Italien,Oui,HD,,ordinateurs,ordinateurs,Dell,Dell Inspiron 15 3000,"Découvrez le Dell Inspiron 15 3000, un ordinateur portable conçu pour l'efficacité et la commodité. Cet appareil est doté d'un écran Full HD IPS de 15,6 pouces qui donne vie aux images avec une clarté étonnante et des angles de vision larges, complétés par un rétroéclairage LED et une technologie antireflet. Sous le capot, un processeur Intel de 12e génération fonctionne avec une mémoire vive DDR4 SDRAM pour offrir des performances fluides pour tous vos besoins multitâches.
La connectivité est transparente grâce à une gamme d'interfaces comprenant HDMI, USB 3.2 Gen 1 et Bluetooth, ce qui vous permet de vous connecter facilement à d'autres appareils et à Internet. Le boîtier en plastique de l'ordinateur portable est conçu pour durer, tandis que la technologie ExpressCharge permet de recharger rapidement la batterie, pour que vous restiez sous tension et prêt à partir. De plus, grâce aux haut-parleurs stéréo et au microphone intégré, vous profiterez d'un son haute définition, que vous participiez à des conférences téléphoniques, écoutiez de la musique ou visionniez des vidéos en streaming. Certifié ENERGY STAR et classé EPEAT Silver, l'ordinateur Dell Inspiron 15 3000 est non seulement puissant, mais également respectueux de l'environnement.",16 Go,1 To,SSD,Intel Core i5,IPS,1920 x 1080 pixels,,120 Hz,250 cd/m²,15.6 pouces,Carte graphique Intel Iris Xe,"Wi-Fi 5, 802.11a/b/g/n/ac, Bluetooth","HDMI
2 x USB 3.2 Gen 1
USB 2.0
Prise combo casque/microphone","Tension de 100 à 240 V CA, Fréquence de 50 à 60 HZ","Haut-parleurs stéréo, microphone",35.85 cm x 23.556 cm x 1.899 cm,1.66 kg,ENERGY STAR EPEAT Silver,,Français (AZERTY),Garantie limitée - 1 an,Oui,,Neuf,Noir de charbon,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/3YN41.jpg,,,,,,,,, 534.00,20.00,0
KR0MV,"Dell Inspiron - 15.6""","8 Go RAM, SSD 512 Go, Carte graphique Intel Iris Xe, IPS, 15.6 pouces",Win 11 Pro - néerlandais / anglais / français / allemand / italien,Oui,HD,,ordinateurs,ordinateurs,Dell,Inspiron 15 3530,"Découvrez le Dell Inspiron 15 3530, un ordinateur portable conçu pour l'efficacité et le multimédia. Cet appareil est doté d'un écran Full HD IPS LED de 15,6 pouces qui donne vie aux images avec des détails précis et des couleurs éclatantes, grâce à sa technologie antireflet et à son grand angle de vision. Des haut-parleurs stéréo haute définition complètent l'expérience visuelle avec un son clair et immersif.
L'ordinateur Dell Inspiron 15 3530 est doté d'une gamme d'interfaces, notamment HDMI et USB 3.2 Gen 1, offrant des options de connectivité polyvalentes pour tous vos périphériques. Le pavé tactile de précision et le pavé numérique améliorent la productivité en facilitant la navigation et la saisie de données. Alimenté par un processeur Intel et doté d'une mémoire SDRAM DDR4, cet ordinateur portable gère les tâches quotidiennes avec facilité, tandis que sa conception robuste garantit sa fiabilité dans diverses conditions d'utilisation. Que ce soit pour le travail ou les loisirs, le Dell Inspiron 15 3530 est un choix judicieux pour ceux qui apprécient les performances et la durabilité.",8 Go,512 Go,SSD,Intel Core i5,IPS,1920 x 1080 pixels,,120 Hz,250 cd/m²,15.6 pouces,Carte graphique Intel Iris Xe,"802.11a/b/g/n/ac/ax, Bluetooth, Wi-Fi 6","HDMI
USB-C 3.2 Gen 1
USB 3.2 Gen 1
USB 2.0
Prise combo casque/microphone","Tension de 100 à 240 V CA, Fréquence de 50 à 60 HZ","Haut-parleurs stéréo, microphone",35.85 cm x 23.556 cm x 1.899 cm,1.66 kg,,288 kg carbon emissions,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Noir de charbon,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/KR0MV.jpg,,,,,,,,, 581.00,21.00,0
HTRKW,"Dell Latitude 5440 - 14""","16 Go RAM, SSD 512 Go, Intel Core i5, IPS, 14 pouces",Win 11 Pro - néerlandais / anglais / français / allemand / italien,Oui,"Volet de discretion, caméra IR/RGB, Temporal Noise Reduction, 80 degrés, 86,6 degrés (caméra IR)",,ordinateurs,ordinateurs,Dell,Latitude 5440,"L'ordinateur portable Dell Latitude 5440 2-en-1 allie polyvalence, performances et sécurité, pour répondre aux besoins des professionnels modernes. Il passe en douceur d'un ordinateur portable puissant à une tablette dynamique, grâce à son design rabattable à 360°. L'écran tactile LED QHD+ de 14 pouces de l'appareil offre une clarté visuelle et un confort exceptionnels grâce à sa gamme de couleurs 100 % sRGB et à la technologie Dell ComfortView Plus, adaptée aux sessions de travail prolongées. Équipé d'un processeur Intel Core Ultra 7 et d'une technologie à 12 cœurs, il offre des performances fluides pour toutes les applications. La sécurité est renforcée par une puce de sécurité TPM 2.0 et un lecteur d'empreintes digitales, et sa certification EPEAT Gold souligne l'engagement de Dell en matière de durabilité environnementale, ce qui en fait un choix judicieux pour les consommateurs soucieux de l'environnement et à la recherche d'une solution informatique haute performance.",64 Go,512 Go,SSD,Intel Iris Xe,IPS,1920 x 1080 pixels,,60 Hz,250 cd/m²,14 pouces,Carte graphique Intel Iris Xe,"Wi-Fi 6E, Bluetooth","HDMI
2 x USB4 (supports Thunderbolt 4, DisplayPort 1.4 Alt Mode) (Power Delivery)
USB 3.2 Gen 1 (PowerShare)
USB 3.2 Gen 1
LAN
Prise combo casque/microphone","Tension de 100 à 240 V CA, Fréquence de 50 à 60 HZ","Haut-parleurs stéréo, double tableau de microphone",32.135 cm x 21.2 cm x 2.104 cm,1.39 kg,ENERGY STAR,290 kg d'émissions de carbone,Français (AZERTY),Garantie limitée - 1 an,,,Neuf,Gris,https://manystacks.s3.eu-west-3.amazonaws.com/Produits/Images/HTRKW.jpg,,,,,,,,, 776.00,28.00,0
